customer_id,age,gender,city_tier,state,income_band,occupation,membership_level,days_since_last_purchase,avg_order_value,total_orders,preferred_channel,product_id,category,sub_category,brand,base_price,discount_percent,final_price,avg_product_rating,stock_level,color,size,material,season,is_returnable,purchase_flag,quantity,payment_mode,delivery_type,time_on_page,added_to_cart,wishlist_flag,returned_flag,rating_given,review_sentiment_label,product_title,product_description,customer_review_text,customer_query,policy_doc_id,policy_text_snippet,image_path,recommended_use_case,style_tags,occasion_tags
C305,35,Female,Tier-3,Delhi,Low,Self-Employed,Silver,39,3152.02,7,App,P1055,Shoes,Casual,Bata,680.86,40,408.52,3.4,124,Red,M,Synthetic,Summer,0,0,1,Debit Card,Standard,179.6,1,1,0,3,neutral,Bata Red Casual Synthetic Shoes,"A red casual from Bata made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The red look was fine but overall experience was mixed.,Need a red casual for sports under Rs. 1408,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1055.jpg,Sports,"Red, Synthetic, Sports",Sports
C306,47,Male,Tier-3,Karnataka,Low,Engineer,Platinum,43,2533.37,15,App,P1056,Shoes,Formal,Nike,2525.5,5,2399.22,3.8,36,Blue,NA,Synthetic,Winter,1,0,2,UPI,Standard,209.3,1,0,0,4,positive,Nike Blue Formal Synthetic Shoes,"A blue formal from Nike made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the blue shoes product. Good quality and worth the price.,Need a blue formal for sports under Rs. 3399,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1056.jpg,Sports,"Blue, Synthetic, Sports",Sports
C307,33,Female,Tier-1,Tamil Nadu,Low,Self-Employed,Gold,23,4151.64,7,Store,P1057,Apparel,Jacket,H&M,5479.12,5,5205.16,4.5,133,Navy,M,Denim,Summer,1,0,1,Debit Card,Express,236.6,1,0,0,2,negative,H&M Navy Jacket Denim Apparel,"A navy jacket from H&M made with denim. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a navy jacket for casual under Rs. 6205,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1057.jpg,Casual,"Navy, Denim, Casual",Casual
C308,51,Female,Tier-1,Telangana,Medium,Engineer,Platinum,56,1809.3,3,App,P1058,Accessories,Wallet,Wildcraft,4331.07,15,3681.41,4.6,181,Grey,M,Leather,All-Season,1,1,2,Wallet,Express,225.6,1,0,1,2,negative,Wildcraft Grey Wallet Leather Accessorie,"A grey wallet from Wildcraft made with leather. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a grey wallet for office under Rs. 4681,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1058.jpg,Office,"Grey, Leather, Office",Office
C309,45,Male,Tier-2,Karnataka,Medium,Engineer,Bronze,28,4155.6,14,Store,P1059,Accessories,Backpack,Fastrack,2928.3,25,2196.23,3.7,103,Blue,S,Synthetic,Monsoon,1,1,1,Wallet,Express,118.6,1,0,0,4,positive,Fastrack Blue Backpack Synthetic Accessorie,"A blue backpack from Fastrack made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the blue accessories product. Good quality and worth the price.,Need a blue backpack for office under Rs. 3196,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1059.jpg,Office,"Blue, Synthetic, Office",Office
C310,60,Male,Tier-3,Maharashtra,Medium,Manager,Silver,38,1900.22,10,Web,P1060,Apparel,Jacket,H&M,1156.47,0,1156.47,4.4,45,Olive,L,Polyester,Monsoon,1,1,3,COD,Express,133.8,1,0,1,3,neutral,H&M Olive Jacket Polyester Apparel,"A olive jacket from H&M made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The olive look was fine but overall experience was mixed.,Need a olive jacket for casual under Rs. 2156,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1060.jpg,Casual,"Olive, Polyester, Casual",Casual
C311,44,Male,Tier-1,Delhi,High,Manager,Gold,66,3062.66,8,Store,P1061,Shoes,Running,Skechers,3018.78,15,2565.96,4.9,90,Blue,M,Leather,All-Season,1,1,2,Debit Card,Standard,79.8,1,1,0,3,neutral,Skechers Blue Running Leather Shoes,"A blue running from Skechers made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue running for sports under Rs. 3565,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1061.jpg,Sports,"Blue, Leather, Sports",Sports
C312,34,Male,Tier-2,Telangana,Low,Manager,Silver,39,3699.79,7,Store,P1062,Accessories,Backpack,Wildcraft,3224.8,5,3063.56,4.1,72,Grey,M,Leather,All-Season,1,1,3,Debit Card,Express,76.3,0,0,0,5,positive,Wildcraft Grey Backpack Leather Accessorie,"A grey backpack from Wildcraft made with leather. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey backpack for daily use under Rs. 4063,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1062.jpg,Daily Use,"Grey, Leather, Daily Use",Daily Use
C313,43,Female,Tier-3,Tamil Nadu,High,Student,Silver,25,3514.84,18,App,P1063,Shoes,Sneakers,Bata,3779.81,20,3023.85,4.2,162,Black,L,Leather,Monsoon,1,1,1,Debit Card,Express,223.1,1,0,0,5,positive,Bata Black Sneakers Leather Shoes,"A black sneakers from Bata made with leather. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the black shoes product. Good quality and worth the price.,Need a black sneakers for travel under Rs. 4023,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1063.jpg,Travel,"Black, Leather, Travel",Travel
C314,35,Male,Tier-1,Telangana,High,Self-Employed,Bronze,21,4219.34,10,App,P1064,Accessories,Wallet,Wildcraft,5826.0,30,4078.2,4.4,74,Grey,M,Leather,Summer,1,0,1,Debit Card,Standard,237.8,1,0,0,4,positive,Wildcraft Grey Wallet Leather Accessorie,"A grey wallet from Wildcraft made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey wallet for sports under Rs. 5078,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1064.jpg,Sports,"Grey, Leather, Sports",Sports
C315,32,Male,Tier-2,Karnataka,Medium,Manager,Bronze,32,3880.34,5,Web,P1065,Accessories,Wallet,Skybags,4056.19,5,3853.38,4.5,64,Blue,XL,Synthetic,Summer,1,0,2,UPI,Standard,294.3,1,1,0,2,negative,Skybags Blue Wallet Synthetic Accessorie,"A blue wallet from Skybags made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a blue wallet for travel under Rs. 4853,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1065.jpg,Travel,"Blue, Synthetic, Travel",Travel
C316,40,Female,Tier-1,Delhi,Medium,Student,Silver,11,1942.28,11,App,P1066,Shoes,Casual,Bata,4701.0,5,4465.95,4.1,161,White,L,Leather,Summer,1,0,3,Debit Card,Express,80.5,1,1,0,2,negative,Bata White Casual Leather Shoes,"A white casual from Bata made with leather. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a white casual for daily wear under Rs. 5465,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1066.jpg,Daily Wear,"White, Leather, Daily Wear",Daily Wear
C317,55,Female,Tier-1,Tamil Nadu,Low,Engineer,Gold,114,1431.13,4,Web,P1067,Apparel,Tshirt,Levis,5607.6,15,4766.46,4.5,146,Black,M,Polyester,Summer,1,0,1,Wallet,Express,116.2,1,1,0,2,negative,Levis Black Tshirt Polyester Apparel,"A black tshirt from Levis made with polyester. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a black tshirt for winter under Rs. 5766,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1067.jpg,Winter,"Black, Polyester, Winter",Winter
C318,27,Female,Tier-2,Tamil Nadu,Medium,Engineer,Silver,57,2277.36,12,App,P1068,Apparel,Jeans,Levis,2555.63,25,1916.72,4.7,25,Beige,M,Polyester,Monsoon,1,0,1,Credit Card,Standard,57.1,1,1,0,2,negative,Levis Beige Jeans Polyester Apparel,"A beige jeans from Levis made with polyester. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a beige jeans for winter under Rs. 2916,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1068.jpg,Winter,"Beige, Polyester, Winter",Winter
C319,20,Male,Tier-2,Telangana,High,Manager,Bronze,35,3571.63,12,Store,P1069,Shoes,Sneakers,Nike,3327.92,30,2329.54,3.7,60,Black,S,Synthetic,Summer,1,0,2,UPI,Standard,177.5,1,1,0,3,neutral,Nike Black Sneakers Synthetic Shoes,"A black sneakers from Nike made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The black look was fine but overall experience was mixed.,Need a black sneakers for sports under Rs. 3329,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1069.jpg,Sports,"Black, Synthetic, Sports",Sports
C320,43,Female,Tier-3,Maharashtra,Low,Self-Employed,Gold,17,2959.76,11,App,P1070,Shoes,Running,Nike,3056.28,30,2139.4,4.4,144,Grey,S,Leather,Summer,1,1,1,Debit Card,Express,247.4,1,1,0,5,positive,Nike Grey Running Leather Shoes,"A grey running from Nike made with leather. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the grey shoes product. Good quality and worth the price.,Need a grey running for daily wear under Rs. 3139,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1070.jpg,Daily Wear,"Grey, Leather, Daily Wear",Daily Wear
C321,54,Male,Tier-1,Telangana,Low,Self-Employed,Platinum,22,2497.51,4,App,P1071,Shoes,Running,Skechers,1980.17,15,1683.14,3.7,197,White,M,Mesh,Summer,1,1,3,COD,Standard,193.4,1,0,1,2,negative,Skechers White Running Mesh Shoes,"A white running from Skechers made with mesh. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a white running for office under Rs. 2683,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1071.jpg,Office,"White, Mesh, Office",Office
C322,22,Female,Tier-2,Maharashtra,Low,Student,Bronze,41,5567.69,1,Web,P1072,Accessories,Wallet,Puma,4446.27,25,3334.7,4.5,186,Black,M,Synthetic,All-Season,1,0,3,COD,Standard,202.4,1,1,0,2,negative,Puma Black Wallet Synthetic Accessorie,"A black wallet from Puma made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a black wallet for sports under Rs. 4334,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1072.jpg,Sports,"Black, Synthetic, Sports",Sports
C323,37,Male,Tier-2,Delhi,Low,Engineer,Gold,21,2424.36,11,Web,P1073,Accessories,Backpack,Skybags,4396.31,10,3956.68,4.2,52,Black,M,Fabric,All-Season,1,0,1,UPI,Express,142.3,1,0,0,2,negative,Skybags Black Backpack Fabric Accessorie,"A black backpack from Skybags made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a black backpack for office under Rs. 4956,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1073.jpg,Office,"Black, Fabric, Office",Office
C324,55,Female,Tier-2,Telangana,Medium,Engineer,Platinum,30,3234.88,11,Store,P1074,Shoes,Formal,Nike,3171.87,0,3171.87,4.6,58,White,XL,Synthetic,Winter,1,1,2,Debit Card,Express,156.1,1,0,0,3,neutral,Nike White Formal Synthetic Shoes,"A white formal from Nike made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The white look was fine but overall experience was mixed.,Need a white formal for sports under Rs. 4171,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1074.jpg,Sports,"White, Synthetic, Sports",Sports
C325,26,Female,Tier-2,Karnataka,High,Self-Employed,Gold,16,6132.32,6,App,P1075,Apparel,Tshirt,Uniqlo,2457.41,30,1720.19,4.1,14,Beige,S,Denim,Winter,1,1,1,UPI,Standard,148.6,1,1,0,5,positive,Uniqlo Beige Tshirt Denim Apparel,"A beige tshirt from Uniqlo made with denim. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the beige apparel product. Good quality and worth the price.,Need a beige tshirt for casual under Rs. 2720,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1075.jpg,Casual,"Beige, Denim, Casual",Casual
